Latitude,Longitude,Distrito,Concelho,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,mes_sin,dia_sin,mes_cos,dia_cos,incendio
38.6745250002543,-8.67053300009833,Setúbal,Montijo,0.8511166253101737,0.22826086956521738,0.2563106796116505,0.0,0.8112915314699909,0.15000230735414485,0.7784136365862818,0.9597046579216086,0.7939300500090001,0.4135356943528337,0.21326656290224388,-0.5,-0.299363,-0.866025,-0.954139,1
41.9042680001259,-8.75742400010427,Viana do Castelo,Vila Nova de Cerveira,0.5781637717121587,0.5217391304347826,0.2388349514563107,0.0,0.6526109561488399,0.051519574863926824,0.48428494456871357,0.8544497682821459,0.5440024417539933,0.14095400578415954,0.03353054062706495,-0.866025,-0.485302,-0.5,-0.874347,1
38.0319444444444,-7.84861111111111,Beja,Beja,0.8089330024813896,0.15217391304347827,0.06601941747572815,0.0,0.8256555852830118,0.09762658266278386,0.799026891113034,0.9476867488806849,0.8124310321888916,0.29711997057182,0.12017030883450036,-0.5,-0.968077,-0.866025,-0.250653,1
41.383212000529,-7.61231499989827,Vila Real,Sabrosa,0.3200992555831265,0.6630434782608695,0.3029126213592233,0.0,0.6107616553765582,0.04717324829316513,0.3671526768658057,0.6513235409630037,0.4079763963780648,0.11294649652443046,0.023101602655017414,1.0,-0.988468,0.0,0.151428,0
41.0363888888889,-8.45694444444444,Aveiro,Santa Maria da Feira,0.5732009925558312,0.5543478260869565,0.14951456310679612,0.0,0.641169048025654,0.03664564140802036,0.4711251163322286,0.8530358966302726,0.5365989184281991,0.0983116850169973,0.018329445530862222,-0.866025,-0.201299,-0.5,0.97953,0
40.8929980002509,-7.80930500030518,Viseu,Vila Nova de Paiva,0.22332506203473942,0.9456521739130435,0.46601941747572817,0.20542082738944367,0.6154650765640121,0.07737529965243961,0.024539977468284176,0.034639855470897804,0.027571472174178435,0.10826589375412249,0.02152285725955695,1.0,0.968077,0.0,-0.250653,0
38.7041666666667,-8.44666666666667,Évora,Vendas Novas,0.6476426799007444,0.20652173913043478,0.4038834951456311,0.0014265335235378034,0.7825278457714274,0.18685803942903917,0.5766404885137231,0.7446390699866469,0.6000532177152382,0.44121340504338113,0.2387324897536534,1.0,-0.0,0.0,1.0,1
41.1379329999288,-8.08075300004747,Porto,Baião,0.7692307692307692,0.3695652173913043,0.02912621359223301,0.0,0.7246921310791066,0.04554231323182594,0.6145280585171519,0.908883826879271,0.6418134719080899,0.13527449388604193,0.031280517661881134,-0.866025,0.485302,-0.5,-0.874347,1
41.8420090002484,-7.66719699998697,Vila Real,Montalegre,0.34243176178660045,0.3804347826086957,0.1553398058252427,0.0,0.6591834120794672,0.04217721937108812,0.42095939392949855,0.6576859633964338,0.45481581192233345,0.10533893145263586,0.020561386945346417,1.0,-0.988468,0.0,0.151428,1
41.5596520000034,-8.14695700009664,Braga,Vieira do Minho,0.2853598014888337,0.7934782608695652,0.2776699029126214,0.031383737517831675,0.24541280051611944,0.009290136425349808,0.21002661354841867,0.6414264393998901,0.31666888407146826,0.01048696027195697,0.0006296254261474398,1.0,-0.0,0.0,1.0,0
40.9264570003086,-8.59348299980164,Aveiro,Santa Maria da Feira,0.3523573200992555,0.5869565217391305,0.4815533980582524,0.034236804564907276,0.42210299614808083,0.03001381983693078,0.23754632879977797,0.6605137067001807,0.3396933720466125,0.05927495053021462,0.008014163020355144,1.0,0.299363,0.0,-0.954139,0
41.2791380002764,-7.19855399979485,Bragança,Vila Flor,0.5409429280397022,0.3695652173913043,0.20970873786407768,0.0,0.6943274321170376,0.06250865257804321,0.524597123124398,0.8438457308930957,0.5601712358249137,0.17181236998325639,0.04691508564762384,-0.866025,-0.101168,-0.5,-0.994869,0
37.2122222222222,-8.29416666666667,Faro,Silves,0.43920595533498763,0.31521739130434784,0.6563106796116505,0.015691868758915838,0.5700888028690158,0.10004566132412983,0.5321974953875291,0.7343492262980128,0.5591773167314931,0.26045842001116243,0.09572808834903979,0.866025,-0.790776,-0.5,-0.612106,0
41.363666999605,-8.24326000001695,Porto,Felgueiras,0.5483870967741935,0.32608695652173914,0.42330097087378643,0.0,0.7157904973340165,0.12971702123008694,0.5021715349323231,0.7163616369491792,0.5310893196741198,0.31700301892536403,0.1344254320885208,1.0,-0.0,0.0,1.0,1
41.3522749998834,-8.73182200007968,Porto,Vila do Conde,0.347394540942928,0.7391304347826086,0.3300970873786408,0.10271041369472184,0.5121250071156146,0.02811936064431043,0.11184221267980474,0.3349344120650381,0.16082706590387938,0.03226000811811862,0.0030946896907231474,0.866025,-0.897805,-0.5,-0.440394,0
